position0_particle0,position1_particle0,position2_particle0,position0_particle1,position1_particle1,position2_particle1,position0_particle2,position1_particle2,position2_particle2,position0_particle3,position1_particle3,position2_particle3,momentum0_particle0,momentum1_particle0,momentum2_particle0,momentum0_particle1,momentum1_particle1,momentum2_particle1,momentum0_particle2,momentum1_particle2,momentum2_particle2,momentum0_particle3,momentum1_particle3,momentum2_particle3,lambda0,lambda1,time,hamiltonian
4.75192368081773e-05,2.738525230589723e-06,1.0578927269509878e-09,1.0000453991921738,0.0020577929700587878,0.0001297546819287686,0.002882359546537557,1.0000402386260447,0.000117446699090765,0.9959906580602103,0.9963106123061709,0.11725837597145122,0.0014233421282557588,0.00016588243290129918,7.591443682223195e-08,0.0012984081979748807,0.059124702739674025,0.00464977946140051,0.0570569709347634,0.0016264068313118012,0.0035332260817438825,-0.08032325940911783,-0.10663572968114161,1.1634756662479357,0.029197332574182888,0.05480773122001785,0.1,1.1761078346043596
6.322795093998262e-05,4.880298777770332e-06,2.111036221029182e-09,1.0000596374201558,0.0026785685511654888,0.00018011264810808376,0.0034798515126808816,1.0000587132451557,0.00015646828821853695,0.9951482263469899,0.9951895883731564,0.1288814696533821,0.0017345126705574092,0.00026774666290688983,1.3792508608107676e-07,0.0015536426248075246,0.06513413343438601,0.005435372745761189,0.06256543112475052,0.002078699191507825,0.004288085463685267,-0.0884093699502315,-0.11791252551404119,1.1610697920331843,0.03297292266570182,2.733003062484708,0.11,1.175967601082335
8.217116498769131e-05,8.220718614582861e-06,3.941714111056089e-09,1.0000765622508991,0.0033491004743612975,0.0002373205552462605,0.004132025474831824,1.0000817622713116,0.00020335484119956356,0.994225268648383,0.9939737759084232,0.14048187181607372,0.0020777490602797207,0.0004101354170013976,2.3488235471462408e-07,0.0018378423459014168,0.06906235465397728,0.006019609596032861,0.0680329406431306,0.002545058789798386,0.005113933205960479,-0.09651006893308221,-0.12555950081972145,1.1589237742438283,0.03556782985127333,0.06084179572474598,0.12,1.1758035735360566
0.00010467621047271372,1.3206919420782367e-05,6.955948092886967e-09,1.00009648586415,0.0040494278860364755,0.00029924911987929146,0.0048385296749850655,1.0001094387378646,0.00025881101660412363,0.9932214288480266,0.9926978591587929,0.15206234559480938,0.0024496946636762156,0.0006006444534410768,3.781463911753996e-07,0.0021543791905898725,0.0710502210426816,0.006374511091044647,0.07343482032977747,0.0030044293131849206,0.006004831091280148,-0.10459593363866063,-0.1298011792542154,1.1570945060208937,0.038654083921456056,2.727684280820391,0.13,1.1756195325632393
0.00013105945755320287,2.0378255117903552e-05,1.1697480970489523e-08,1.0001197493968832,0.004762496097726868,0.00036375857324734076,0.005598991998187633,1.0001416078220462,0.00032352316665527117,0.9921362887999605,0.9913918257082298,0.16362570726720982,0.0028469780057925305,0.0008459881132288889,5.803514050600668e-07,0.002504204471535067,0.07157219045729617,0.0065299916790019326,0.07877465740326263,0.0034389083636898682,0.006958496817963923,-0.11267149467534562,-0.13145452821565784,1.1555314892075816,0.04055353493027511,0.057272192403063124,0.14,1.1754190589439002
0.0001616073533511436,3.0343082672049054e-05,1.8860667801336128e-08,1.0001466813655586,0.005477129529950368,0.00042928590802440865,0.00641304886174741,1.0001779717592827,0.0003981621283871287,0.990969506636377,0.9900756373456222,0.1751738020032527,0.0032688632180043627,0.0011515123091755991,8.563831141642245e-07,0.002884068711794532,0.0713534135483807,0.006575701433836663,0.08407089458027954,0.0038364445839842685,0.007975861089688879,-0.12075552135290217,-0.1317860387933826,1.1540747388115178,0.04346865793762897,2.73281504914529,0.15,1.1752042857462497
0.00019656835895328893,4.3748953007560286e-05,2.9296752813363488e-08,1.0001775566907147,0.006190094861563543,0.0004954150115101828,0.007280324526980575,1.0002181367567775,0.0004833839689310811,0.989720941570876,0.9887552406081478,0.18670646522980958,0.0037127139246332544,0.0015208219886653411,1.222080580644237e-06,0.0032877752891213377,0.07124055324621167,0.0066495302099375585,0.08932951242761106,0.004192845873691844,0.009057253054602593,-0.12884361178476378,-0.13228626553072675,1.152480355349854,0.04481482519791279,0.06533815142999294,0.16,1.1749751832764261
0.00023615157998684404,6.125468924941623e-05,4.4021171364092665e-08,1.0002125631890408,0.006906619322004152,0.0005632567030371189,0.008200388030949463,1.000261700573541,0.0005798322954304561,0.9883907592920691,0.9874214536366199,0.1982208304349543,0.004177561077093809,0.001955658459097044,1.6959236184046955e-06,0.0037056233410365886,0.07204905106076304,0.006913810846890133,0.09455432492200899,0.004512044837086216,0.010204126061633172,-0.13692323818369642,-0.1344005771631836,1.150460098804515,0.04750910222749243,2.742825752174829,0.17,1.1747294869746332
0.00028052214660520834,8.349219374218609e-05,6.420970798908855e-08,1.000251775205951,0.007639235294698506,0.0006355176815623309,0.009172735404449303,1.0003083304803662,0.0006881437603057446,0.9869795194470894,0.9860520711983328,0.20971123375629902,0.004661839242409658,0.0024559794848632017,2.2985850064000002e-06,0.004126718685411745,0.07441755218056076,0.007523809968775396,0.09975312819906054,0.0048048123782521174,0.011420265716450178,-0.14498481723828277,-0.13927056904267812,1.1477354493271745,0.04851485253163519,0.07918038431914762,0.18,1.1744630285871678
0.00032981259459277646,0.00011105571572262438,9.121450559899166e-08,1.0002951585429118,0.008405273609267395,0.0007162280684381196,0.010196754459804438,1.0003578281391015,0.0008089492041168259,0.9854881622918288,0.9846164594803122,0.22116974227261146,0.005163796132742748,0.0030202422760649502,3.053561227752373e-06,0.004541019772913187,0.07869786234786749,0.008595177508274154,0.1049058349146575,0.0050867926105444905,0.012704715814511101,-0.15298244340202338,-0.1475373668555178,1.1441043538880316,0.05083196828383695,2.7473821621973022,0.19,1.1741702059718233
0.0003841509364010237,0.00014453091769822993,1.2663048902305956e-07,1.0003426060237026,0.009223730409395711,0.0008102105815535296,0.011271680814327117,1.0004101688406797,0.000942873130640969,0.9839178992412543,0.9830809925326115,0.23258706888844974,0.0056799055470041545,0.003645751227723905,3.986320708022558e-06,0.0049422654747493504,0.08489753254621796,0.01017684241237721,0.10997704773719283,0.0053755183067685725,0.014052850526651192,-0.16085511671647978,-0.15923645043994336,1.1394870943711655,0.0511076142350292,0.06711635632129516,0.2,1.1738444415156317
0.00044367958437998705,0.00018449978010588253,1.7236610489039945e-07,1.0003939756726161,0.010111982726419756,0.000922362910522659,0.012396633734623777,1.0004654993683633,0.0010905431431756083,0.9822700868955528,0.981414647683992,0.24395377606202465,0.00621109465615446,0.004329073350565591,5.129113847290757e-06,0.005328098045445678,0.0926809881352149,0.012234603432003797,0.11495353910649475,0.0056868339685617175,0.015464137326342062,-0.16858132839535614,-0.17379505058452066,1.1339447429221734,0.05358766745943686,2.729024192628743,0.21,1.1734787250228382
0.0005085689037212198,0.00023152001932297834,2.306946764171093e-07,1.0004491348341364,0.011082704373558976,0.0010568313156031366,0.01357071082091151,1.0005241031541663,0.0012526046245255695,0.9805460602069964,0.9795944407295143,0.2552617046789312,0.0067603576269209325,0.005066368000704644,6.5203603401877796e-06,0.005702278314431077,0.10142930140123875,0.014649680462917373,0.11983709290500111,0.006032170523415314,0.01694066519869988,-0.17617188864415473,-0.19013414770725556,1.1276839701296146,0.05444178536029047,0.049512278282133414,0.22,1.1730664832897204
0.0005790336974866371,0.0002861095697896229,3.043091716943891e-07,1.0005080160532054,0.012141561773333419,0.001216239384397728,0.014793083546812568,1.0005863441517093,0.0014297330963340491,0.9787469196553225,0.9776096035252991,0.2665053284307114,0.007334170633764709,0.005853695610677231,8.207152471040696e-06,0.006074304691275138,0.11035031221050164,0.017234289791898904,0.12464316779500396,0.006416486024024088,0.018486867950912877,-0.183668283057907,-0.20686020462207158,1.121030074402293,0.05819851462872329,2.718679945488833,0.23,1.1726028046440242
0.0006553452986872095,0.0003487407284989144,3.96378150772064e-07,1.0005706721092884,0.01328617089143693,0.0014011497570957916,0.016063072330319835,1.0006525984167542,0.00162264025251423,0.9768733312948603,0.9754635425459434,0.27768270207390444,0.007938763649407429,0.006687168313367852,1.024237303056696e-05,0.0064591586499772,0.11861990418740291,0.019762580034683643,0.12939082734292934,0.006837581164348486,0.020106929058394087,-0.19112640813827741,-0.22251364229774068,1.1143759378189408,0.060281586113174794,0.04821443557115358,0.24,1.1720857144411987
0.000737831782191691,0.0004198399242652365,5.105927824468412e-07,1.000637314510287,0.01450651218650728,0.001609890804162931,0.01738018811977407,1.000723185211391,0.0018320720967090769,0.9749254014878043,0.9731731941577237,0.28879576727245154,0.008580772878696338,0.007563010882548433,1.2685174328978776e-05,0.006874113024757144,0.1255281239886887,0.022011598781274455,0.13410330658573755,0.007286539659096252,0.021805015155411545,-0.19861208933963428,-0.23582732894521688,1.1081094085379775,0.06535003882616253,2.728521393005093,0.25,1.1715169902575806
0.0008268660319859474,0.0004997956828135656,6.511994553123631e-07,1.0007083246902615,0.015786711769289453,0.0018388100514886829,0.018744126834262707,1.000798312581021,0.002058796874367848,0.9729026619858621,0.9707659231158182,0.29984990718554666,0.00926283468138996,0.008477420068515554,1.5592860980063014e-05,0.007336224320892356,0.130602956680083,0.02380445753416884,0.13879435343892,0.007749788776291567,0.023581567225421107,-0.20617558219142168,-0.24594770667530608,1.1025420836860453,0.06794680396360914,0.06475034729382888,0.26,1.1709020632375775
0.0009228488866109587,0.0005889855787168089,8.230569034005771e-07,1.0007842357998706,0.017107817683449482,0.0020829243487233725,0.02015470662323282,1.0008780515515436,0.002303583615143863,0.9708041657103582,0.9682746451413091,0.3108528079340606,0.009983717921248005,0.009426352327518367,1.9015966007242212e-05,0.007858057859942567,0.13368956164984994,0.025047121510639824,0.14346232114106433,0.008211936871652585,0.025431548986485607,-0.21383610481572876,-0.25257831543314596,1.0978465606474297,0.07275878182929549,2.744390987956761,0.27,1.1702488977437384
0.0010261896043272953,0.0006878083344840701,1.0317122378447866e-06,1.0008656835078142,0.018450984831245316,0.0023368381179098667,0.021611771784735386,1.0009623391424693,0.0025671763406960608,0.9686286775656366,0.9657323264087005,0.321812891062047,0.010735899564472068,0.010405183010827952,2.2986839090610396e-05,0.00844486946119944,0.13497314773232136,0.025751704537634187,0.14808835137141332,0.00865887938086531,0.02734389495321002,-0.2215729686789623,-0.2560241415242997,1.0940158615976563,0.07384619614285777,0.07159923624711724,0.28,1.1695661763374254
0.0011372637192182328,0.0007966490155632761,1.2832752975300244e-06,1.0009533064882987,0.019800574683387834,0.002595783379172452,0.023115134849597863,1.001050988228468,0.0028502749957297745,0.9663749865113513,0.9631666914784334,0.33273757742309257,0.011514317763356739,0.011408577114883056,2.7532460341839328e-05,0.009089496949691014,0.13494438678002854,0.02604174370133524,0.15267493554115116,0.009079248252161227,0.02931479962322137,-0.22937389201242442,-0.25713248929934396,1.0908363693276206,0.0776481818403353,2.752509244085845,0.29,1.1688612856132918
0.001256356757051619,0.0009157928903663426,1.5840035533113815e-06,1.0010476109693827,0.021146869391598603,0.0028566749191546808,0.024664537998012204,1.0011437126013716,0.003153517159159395,0.9640423105258019,0.960595312327904,0.34363145729036826,0.012312199065571842,0.012430326272123059,3.266405948788279e-05,0.009773659931025103,0.13431246682361492,0.026136878647314246,0.15722530590298936,0.009467298797858717,0.031342371749301275,-0.23720698043820848,-0.25714340445364176,1.087922613795021,0.0773901721193303,0.08137903995332188,0.3,1.1681386091449943
0.0013836358982554067,0.0010454038426626173,1.9399902738577914e-06,1.0011488622523703,0.022487800996306033,0.003118954172473025,0.026259560348275066,1.0012401953621284,0.0034774568451544016,0.9616306430841237,0.9580222292043621,0.35449475696404126,0.013121375782483182,0.013463451913125752,3.837619364015463e-05,0.010470211315721345,0.1338778383967314,0.026317317912970442,0.16172535669673443,0.009824976572867667,0.033420714545315956,-0.2450004315129691,-0.2574679696909964,1.0847880297992587,0.07957503680147217,2.75547626836622,0.31,1.1673986779946173
0.0015191404407817405,0.0011855239309105693,2.3569245605044577e-06,1.0012570175137978,0.023829179100264,0.003384963332621848,0.027899542399684726,1.001340168935829,0.0038225546010295483,0.9591409731344509,0.9554373897018594,0.36532266876652125,0.013932530525042938,0.014500475607903174,4.4647286480996445e-05,0.011147754273145242,0.13438793000969615,0.026873766352641135,0.16615934635252907,0.010161265898958839,0.03554531084556369,-0.25267206930254643,-0.2594329539756888,1.0809259696925728,0.07747680733305196,0.0766438463538082,0.32,1.1666382788635452
0.0016627831868359312,0.001336058222711698,2.8398250642954237e-06,1.001371707049531,0.025183378305865166,0.003659733882201656,0.0295835795599213,1.0014434777817138,0.004189185972947573,0.9565753327953359,0.9528190479517105,0.3761057818076048,0.014739456948234543,0.015533941655255757,5.1455584675298534e-05,0.011775485865230036,0.13640478705413153,0.02805279543678458,0.17051533176492287,0.010490470373045666,0.03771484437671234,-0.26014775707089705,-0.264045220672709,1.075903718595708,0.07844867539516058,2.7448124246890626,0.33,1.1658512144776527
0.0018143927831585907,0.001496826531237117,3.3931731273739917e-06,1.0014922992585311,0.026566842259132625,0.003950242096106207,0.03131052515524207,1.0015501309549422,0.00457765782292994,0.9539365967676322,0.950138301921941,0.38683144239094525,0.015533604543213514,0.016556791963683967,5.876437450415985e-05,0.012331552439732524,0.14020996910371727,0.030008736033810293,0.174760240991934,0.01083105406131116,0.039920526235614796,-0.2673391934213967,-0.27182252781583915,1.0694615378755639,0.07467191925501497,0.04943841011973829,0.34,1.1650294017276872
0.0019737821226210937,0.0016676432296505663,4.021421814107389e-06,1.001618023657084,0.027997095588174283,0.004264338955768488,0.033079012712083494,1.0016603310791075,0.0049882331215752385,0.9512281237228043,0.9473642456121827,0.39748555165151367,0.016310595764942877,0.017562950165795697,6.654808893913193e-05,0.012806467797007599,0.14576052682833418,0.03277074265900883,0.1788600325950172,0.011201982683900364,0.04215248464504828,-0.2741810264215989,-0.28271119661084076,1.0615616712158864,0.07480274865637415,2.7003019345655295,0.35000000000000003,1.1641640058407556
0.0021408017531917446,0.0018483210421540476,4.729283640174222e-06,1.0017481000858337,0.029489690133906427,0.0046094914763726465,0.03488758185531721,1.001774454638061,0.0054211791197880796,0.9484533421543404,0.9444691984625804,0.4080546467102639,0.01707409820971717,0.018547804482986496,7.481601255331948e-05,0.013205467768024056,0.15270011439034845,0.03623071000515809,0.18281053060629449,0.01161817105480334,0.04441196935478545,-0.2806790049572987,-0.2960998499938826,1.0523931923768017,0.07179421875352715,0.0023200075110879864,0.36,1.163246574089966
0.0023153891336139473,0.0020386488359015616,5.52191651626233e-06,1.0018818783940822,0.031055432117226688,0.00499148576599114,0.03673486275806742,1.0018929962747545,0.005876828601459872,0.9456152679768056,0.9414336286338383,0.4185281025288323,0.01783609046834584,0.019508565906860023,8.362630435857471e-05,0.013549098430364797,0.16042366058010032,0.04015563574903869,0.18662976918013977,0.012088201850365044,0.046708378288982874,-0.28690082868264905,-0.31093068252804756,1.0423544459147775,0.07435148751444925,2.661707600729231,0.37,1.162270339947614
0.002497617547149618,0.002238391639195795,6.405239611889363e-06,1.0020189788264429,0.032698418924246644,0.005413353009296232,0.03861974219265352,1.0020164953243251,0.006355634292668017,0.9427160216695557,0.9382497385190228,0.42889997298691335,0.01861326348001549,0.02044441555631735,9.30829866240438e-05,0.013871495692819893,0.16818592338729701,0.04422421935844606,0.19035376624472125,0.012612685270714056,0.04905758485558403,-0.2929652842496078,-0.32588890529161246,1.0319908480651718,0.07470379362101941,-0.018519169873386903,0.38,1.1612316263030444
0.0026877276157517634,0.0024473062843536923,7.386319778362587e-06,1.0021593990507147,0.03441528951022037,0.005874757747740313,0.040541476444080474,1.002145455927792,0.006858202210514829,0.9397564717763869,0.9349229034769511,0.439170034816927,0.01942476176477191,0.021356509840909674,0.00010333533386034327,0.01421480709977025,0.1752345522098438,0.04808210138545729,0.19402457449579022,0.013184339424244117,0.05147675181867192,-0.2990149085199937,-0.33963767635170083,1.0219044515574205,0.08110157663420751,2.661972962998098,0.39,1.1601309824723989
0.0028861276795102684,0.002665161705353116,8.473694061224023e-06,1.0023035581827224,0.036195823064274366,0.0063719912112906625,0.04249972983185397,1.0022802736001337,0.007385294857299427,0.9367361039548036,0.9314706951469233,0.44934378928264623,0.020287314591186836,0.022247702592792837,0.00011455665182863885,0.01462206563089102,0.1809428904614926,0.051405774870337796,0.19768526768611241,0.013788967120155055,0.05398227210192861,-0.3051937652831422,-0.35105361538883156,1.0126439475012907,0.08479838740932363,0.003721330556835829,0.4,1.158973579068403
0.0030933623415683275,0.0028917642198085965,9.677585590656279e-06,1.002452264781462,0.03802475345968593,0.006898594859245487,0.04449452356649131,1.0024211850333997,0.007937798922031593,0.933653156424921,0.9279197091990553,0.45943138216750073,0.021211748271304055,0.023122109659963135,0.00012691877611964715,0.01512877893700005,0.18491790804576055,0.053963023988110086,0.20136366682209392,0.014408509574452175,0.056582288463191605,-0.3116085288507914,-0.35942113855932944,1.004608066195972,0.0933470073875638,2.6987021035889285,0.41000000000000003,1.1577685341286292
0.003310061237684653,0.0031269939979123884,1.1010086461123584e-05,1.0026066165858898,0.039884413796997684,0.007446503272975054,0.04652609363841885,1.002568256181647,0.00851666104570112,0.9305049906633206,0.9243009128739037,0.4694456497046772,0.022197274943799306,0.02398443361899632,0.00014053831935062253,0.015756278169025244,0.18706443164383452,0.05565836413309085,0.2050633668041432,0.015024538665821728,0.059272311685923784,-0.3183012325217308,-0.3645501064133082,0.9979711373574512,0.09686058670791985,0.042639643390442,0.42,1.1565272361618986
0.0035368714993723777,0.003370830510498807,1.248515190185496e-05,1.0027678414993022,0.04175766107045092,0.008007473116997343,0.048594709231404284,1.002721398705725,0.009122807624828306,0.9272886238219042,0.9206446007634139,0.4793997512454578,0.023233353387375165,0.02483946151221757,0.00015546257597734447,0.01650522835998216,0.18759676780791068,0.0565553955870232,0.20876631297613515,0.015621134633850578,0.06203655179785641,-0.32524238348207707,-0.3667999098388233,0.9926416726927255,0.10326799799816017,2.7285777662757607,0.43,1.1552611062087346
0.003774352337120384,0.003623312029067679,1.4117647562182644e-05,1.0029370663284225,0.0436306775660752,0.008574589148874868,0.05070053949687075,1.0028803773661201,0.009757067611458186,0.9240014117468125,0.9169755871172747,0.4893047227405323,0.024306891050819037,0.02569183877302625,0.0001717033639968219,0.01735131692158839,0.18699834133036192,0.05687214579037947,0.2124657797947958,0.016184656957653733,0.06486595355787057,-0.3323722282249766,-0.3670078412516416,0.9882464755687993,0.10412499829063691,0.06930507676426145,0.44,1.1539792849598685
0.004022860354221163,0.0038844759740394416,1.592175882229845e-05,1.0031150576037526,0.045495354850760436,0.009143690062808626,0.052843528433977674,1.0030448350274608,0.010420092170995222,0.9206418114537837,0.9133088263142229,0.49916704993962946,0.025400783489369732,0.026545689103931618,0.00018921608389391398,0.018248598119303492,0.18593514869480243,0.056948177655716775,0.21614087581791058,0.016708138497715512,0.06774590782385435,-0.33957133340764195,-0.3663421460535793,0.9842057725066323,0.10706755979209519,2.744551157523959,0.45,1.1526868205952345
0.004282488285045205,0.004154357743579284,1.791003553104946e-05,1.0033020362602647,0.04735066884624553,0.00971437694420408,0.05502323393742202,1.0032143735160404,0.01111228434457484,0.9172099740206767,0.9096466748938321,0.5089868779915641,0.026491344784945955,0.027404322353276472,0.00020786705512405184,0.01913803732888365,0.18513582469284257,0.057186758772473374,0.21975205563546849,0.017193090482909623,0.0706537395597488,-0.346668079842389,-0.3660926407894272,0.9798386503422847,0.10313854109430157,0.06452398692798895,0.46,1.1513839807336723
0.004553045403352715,0.004432988976216572,2.0092729682426494e-05,1.0034975879263122,0.04920266390092424,0.010290300650288938,0.057238744099022944,1.0033886357779462,0.01183377170630744,0.9137080257402865,0.9059787904871116,0.5187575249920598,0.02755690769989928,0.02827056930932874,0.0002275074099975889,0.01995612920608199,0.1852607181678365,0.05798226215125646,0.22325956777825065,0.01764764538525529,0.07356859994914203,-0.35348388767274125,-0.3674373464570695,0.9744777027861051,0.1016959157683444,2.7185473422358615,0.47000000000000003,1.1500666529950736
0.0048340795375204845,0.004720380459773086,2.247733985560067e-05,1.0037006864116376,0.05106307543555635,0.010878641218991377,0.05948871338803838,1.0035673605150492,0.012584434792181715,0.910139960838856,0.9022846523422724,0.5284664641705628,0.028579095011387903,0.029147002145780976,0.00024799509763117505,0.020647597965365194,0.1867863532830774,0.059647394343465235,0.22663267611340673,0.01808415238833609,0.07647641998937718,-0.35986886052387135,-0.3712354820466534,0.9675908212756342,0.09403524573130671,0.02175769736218225,0.48,1.1487274501510962
0.005124974119367232,0.0050165604560411916,2.5069631280585975e-05,1.0039098647411386,0.05294695186065884,0.011488919135584608,0.06177143589351063,1.0037504341005992,0.01336397270748883,0.9065111208203379,0.8985378676655545,0.5380974103440441,0.02954255819015506,0.03003615080308248,0.00026920271829198466,0.021177568386344603,0.18992671620328136,0.062354555843280944,0.22982922243862217,0.018519319488468227,0.07935673238875414,-0.3656954367400862,-0.377888841201096,0.9589021821646,0.08946279474759841,2.652471051281607,0.49,1.147357189860641
0.0054250799960052325,0.005321632254677904,2.7875666567312177e-05,1.0041234683776916,0.05486991603280368,0.012131454412779446,0.06408495712672381,1.0039379148783132,0.01417199431586125,0.9028274678649816,0.8947108898242744,0.5476328248164039,0.030441663729152676,0.03094101868267568,0.0002911041846301218,0.021538218001696113,0.19460206564259333,0.06610117073465382,0.23282155232307464,0.018968803925775483,0.08219683760597098,-0.37090910563638985,-0.38727968846388533,0.9484338019621074,0.08061494895140231,-0.06023516703030896,0.5,1.1459463493032758
0.005733830129647566,0.0056357732383130145,3.090333500629171e-05,1.0043399186347983,0.05684544008144525,0.012815660753887313,0.06642729939766283,1.0041299915493251,0.015008147136122123,0.8990947757318185,0.890779722468736,0.557056660052325,0.031288663611452654,0.031865672591548835,0.0003138993371524489,0.021750190082050695,0.20045735032732995,0.07070441034988696,0.23561861764812483,0.01944174781859449,0.0850053267111412,-0.3755656149090008,-0.3987962239721301,0.9364965596186855,0.07843297056351896,2.5743016455672207,0.51,1.1444863893557078
