position0_particle0,position1_particle0,position2_particle0,position0_particle1,position1_particle1,position2_particle1,position0_particle2,position1_particle2,position2_particle2,position0_particle3,position1_particle3,position2_particle3,momentum0_particle0,momentum1_particle0,momentum2_particle0,momentum0_particle1,momentum1_particle1,momentum2_particle1,momentum0_particle2,momentum1_particle2,momentum2_particle2,momentum0_particle3,momentum1_particle3,momentum2_particle3,lambda0,lambda1,time,hamiltonian,hamiltonian_difference,dissipated_power,sum
0.3181208829245573,0.34550570987957874,0.08145697966935017,0.9827994924864514,0.5014722535914122,0.812125702986185,0.5411259441780263,0.9115425502417885,0.8761685365599968,0.11111233412154718,0.03148803752356939,0.6746931042847671,0.2233304401007332,0.24466770759813775,0.12102131739465805,-0.10494982923120999,0.0352641615141429,0.46434975688241303,0.020267911015201204,-0.16518960108078193,0.46590347836359713,0.02641344250466768,0.01733875902660624,-0.3444991695753937,0.19073841751736645,-0.4806150070499923,2.84,0.7873255629121296,-0.000659790252147685,0.0006610496846393923,1.2594324917072517e-06
0.32036191288483085,0.3479583939761882,0.08268024930433376,0.9817552234333443,0.501823031413256,0.8167678204482939,0.5413168242300402,0.9098778149016371,0.8808209606458749,0.1113786594623798,0.03167855147663274,0.6712518116854556,0.22487555195397735,0.2458691117237531,0.12363260960205957,-0.10390398139019122,0.03489140285460791,0.4640737355393556,0.01790809938758188,-0.1677574669495153,0.46458133881202446,0.02685162566185825,0.020764031586062916,-0.3437593502869303,0.16545201035896404,2.156118554904437,2.85,0.7866657726599819,-0.0006583309185755892,0.0006603390155445961,2.008096969006892e-06
0.3226171542743716,0.3504224654018235,0.08392803490560401,0.9807187945481473,0.5021685641538524,0.8214070872064181,0.5414850974520284,0.9081893570607867,0.8854606523237906,0.1116533752597195,0.03190371817459252,0.6678183547826032,0.22617272595417526,0.24694517340330213,0.12592451065199028,-0.10338179564921136,0.03421514526465206,0.46377961608548596,0.015746545010053518,-0.16993410122055577,0.46335699677111786,0.028091533806080468,0.024269308005893296,-0.34293203028354,0.1261778299173911,-0.6613408168695567,2.86,0.7860074417414064,-0.0006558656685676789,0.0006583554093386628,2.4897407709838833e-06
0.32488372200410637,0.35289648400910184,0.08519654346903772,0.9796840139103493,0.502505261552895,0.8260432154608556,0.5416330741822044,0.9064817832418872,0.8900888608805227,0.11194597979163372,0.03216448816227637,0.6643937824254089,0.22714081999278096,0.24785854805236465,0.12777720203475296,-0.1035743319103669,0.033124334543877074,0.46344603480201413,0.013848801025140384,-0.17158066255934235,0.46228471457532205,0.030429372576763484,0.027884689530876555,-0.3419824411553147,0.07807006637891759,1.9044278160735348,2.87,0.7853515760728387,-0.0006518770470164137,0.000654523813126318,2.6467661099042767e-06
0.32715813462552873,0.3553787392115681,0.08648106782578449,0.9786432470342415,0.5028286951087301,0.8306757055488289,0.5417635544057025,0.9047607475676929,0.8947072808718726,0.11226820537566641,0.03246203297443843,0.6609794526602495,0.22774170429169419,0.2485924924408881,0.12912766931460032,-0.10457904331119552,0.03156237662313179,0.4630519827926369,0.012247243674468066,-0.17262647227951955,0.4613992836946372,0.03401574422977464,0.03162427290153537,-0.3408835118765738,0.02741568897200027,-0.9517212163718726,2.88,0.7846996990258223,-0.0006461724237447619,0.0006486355045523752,2.4630808076132795e-06
0.3294367661422311,0.3578674643498117,0.08777659731197526,0.977588411211214,0.5031341777916323,0.8353038723730158,0.5418794757982166,0.9030322274676181,0.8993178289286375,0.1126324740519004,0.0327975759410394,0.6575769288430076,0.22798459904878393,0.2491525352078326,0.12997822792355382,-0.10638812129431274,0.029534159957309288,0.4625813820447645,0.010937034828355209,-0.17307754773542777,0.46071032765836606,0.03883799101702257,0.03548432041866006,-0.3396212515718166,-0.019186241971251374,1.6125243926337713,2.89,0.7840535266020775,-0.0006389439786641526,0.0006409094379456027,1.9654592814500422e-06
0.33171631062062906,0.3603610533261364,0.0890784718431158,0.9765120184582817,0.5034173742134117,0.8399269147451031,0.5419835453792909,0.9013017635296126,0.9039223794385765,0.11305028213656393,0.03317221642089219,0.6541878301252065,0.22792429663081054,0.24956526005710164,0.1303966783045535,-0.10889042929214758,0.02710512439858761,0.46202709237268025,0.009876881386508092,-0.1730152398656917,0.4601997743294234,0.04472362591568509,0.03944377555189714,-0.33819849198839236,-0.055660186627057386,-1.2078624608722761,2.9,0.7834145826234133,-0.000630700531698225,0.0006319202147053365,1.2196830071114833e-06
0.33399419982407835,0.3628582516948995,0.09038299516767234,0.9754081328797432,0.5036748624810862,0.8445440181652523,0.5420779023680231,0.8995737614540049,0.9085224933340309,0.11353072122955349,0.033586770304487014,0.6508136562754717,0.22765354405905303,0.24987441369552466,0.13050798660675397,-0.11188668641556389,0.02439252913630005,0.4613935916571552,0.008994516359936089,-0.17258517525584424,0.4598230047614621,0.05136419268222747,0.043467001167068024,-0.3366362779585773,-0.07725288469481509,1.4247418836451526,2.91,0.7827838820917151,-0.0006221025033132932,0.0006224245572502995,3.220539370063112e-07
0.33626892065939196,0.365358298240753,0.09168792758070657,0.97427312020809,0.5039045755557217,0.849154474961111,0.5421638558630772,0.897850945546928,0.9131191767767755,0.1140793236654485,0.03404164725537932,0.6474556123231642,0.22729062300366468,0.25013489547518025,0.13047849600009026,-0.11511584791506997,0.021550085790786405,0.46069776751458347,0.008196182650881973,-0.17197800615952627,0.4595136837874502,0.05835629449677515,0.04750838901139391,-0.3349725125029266,-0.08113296131717485,-1.3035716182953443,2.92,0.7821617795884018,-0.0006137712012549423,0.0006131585827161093,6.126185388329866e-07
0.3385401927650554,0.3678609999881956,0.092992793433786,0.9731060951025993,0.504106065923573,0.853757801566261,0.54224173116049,0.8961340329764117,0.9177127040479666,0.11469737662236576,0.03453678023255045,0.6441144603277116,0.22696379812902417,0.25040545401333963,0.13049467461579464,-0.11828917318306448,0.01874798777947744,0.4599675535154368,0.007378876831661275,-0.17140450794373335,0.45919177045078124,0.06525429688667611,0.05151820642283142,-0.3332578865875887,-0.0667657694387004,1.4328958590737217,2.93,0.7815480083871469,-0.0006061494760233321,0.0006046842379984625,1.4652380248696443e-06
0.3408089853184541,0.3703667326096814,0.0942989625683083,0.9719090118205744,0.5042805606746319,0.8583538318035061,0.5423108440998443,0.8944216687310658,0.9223025315223661,0.11538178693540169,0.035071616049981685,0.6407904232469019,0.22679471255071065,0.25074107028381365,0.1307391522886657,-0.12112748322190509,0.016150962432307236,0.4592384939335832,0.006443711039190348,-0.17106834112545374,0.4587737244291102,0.0716277657205105,0.055448957063415835,-0.33154952957433387,-0.03595660232076489,-1.193153078746364,2.94,0.7809418589111236,-0.0005994606916334133,0.0005973332804632953,2.1274111701180152e-06
0.3430773735021566,0.3728763680882318,0.09560949419962571,0.970686390732601,0.5044308015496445,0.8629427676393246,0.5423696057752067,0.892710626849321,0.926887318094483,0.11612550648062787,0.03564516794670199,0.6374831595677009,0.22688292418978712,0.25118602542627616,0.13136717397481495,-0.12339673437278195,0.013897212570219966,0.45854867323012716,0.005308624033271335,-0.17114003522349305,0.45818358999427133,0.07711614332472687,0.05926142228064504,-0.32990320626589376,0.007385733317792956,1.6308764993508904,2.95,0.7803423982194901,-0.0005937626319767464,0.000591247102173147,2.5155298035993466e-06
0.3453482560272126,0.37539114088668296,0.0969287627887877,0.9694447204252414,0.5045606924433866,0.8675251747169261,0.5424157427020009,0.8909962487775666,0.9314650533445077,0.1169184555779196,0.03625612329102995,0.6341918178635695,0.22729358082140505,0.2517685342639542,0.13248654385758504,-0.12493732709912604,0.012080966178222567,0.4579327422901691,0.003918761325574342,-0.1717355791274055,0.4573634600106775,0.08147367613361946,0.06292964658494668,-0.32836513456038213,0.05778505159609025,-0.9334176078598129,2.96,0.7797486355875134,-0.0005890477771088865,0.0005864658024763842,2.581974632502289e-06
0.34762497273447945,0.37791247152151536,0.09826191380979461,0.9681916164138755,0.504674801485932,0.8721019182386708,0.5424466025621464,0.8892730594248528,0.9360332800414852,0.11774881890056445,0.03690299255501409,0.6309151690463406,0.2280497606319636,0.25249759270252703,0.1341436603437974,-0.1256834751740588,0.010740842330857649,0.45741596205875473,0.0022532107035298267,-0.17290229141534766,0.4562818793848285,0.0845989883953501,0.06644420621188131,-0.3269646288853918,0.10890088378878787,1.9188566381103882,2.97,0.7791595878104045,-0.0005853235288488801,0.0005830020344262296,2.321494422650506e-06
0.34991087324559766,0.38044177136622903,0.09961421923560496,0.966934847365115,0.5047777829395427,0.8766740442090746,0.5424595050114495,0.8875354796114227,0.9405893843534062,0.1186045430192505,0.03758428041698107,0.6276518024260819,0.22913034159167417,0.25336237624020685,0.13631742481827017,-0.12567033457804444,0.009855448391263635,0.45700923202200483,0.0003272791570873287,-0.17461367127068403,0.4549389829993598,0.08654583534185835,0.06981336618151415,-0.3257086951663595,0.15435780473457103,-0.6540526824727722,2.98,0.7785742642815556,-0.0005826233286754245,0.0005808518442343579,1.771484441066601e-06
