position0_particle0,position1_particle0,position2_particle0,position0_particle1,position1_particle1,position2_particle1,position0_particle2,position1_particle2,position2_particle2,position0_particle3,position1_particle3,position2_particle3,momentum0_particle0,momentum1_particle0,momentum2_particle0,momentum0_particle1,momentum1_particle1,momentum2_particle1,momentum0_particle2,momentum1_particle2,momentum2_particle2,momentum0_particle3,momentum1_particle3,momentum2_particle3,lambda0,lambda1,time,hamiltonian
0.782482678526563,0.49524669169779645,0.001523744458692133,0.7807515418528796,1.4951717648004352,0.013641968194014031,0.3679779738247108,1.402194360983022,0.06873030301055025,0.4287725624223316,2.325994696258791,0.44674744355000007,1.7589020992671707,6.073601336624859,0.15580253584456175,-2.0792118772470953,5.301573483472537,1.8490291304998765,1.136279539295324,-1.968642916781582,-0.9094340574216871,1.097229760055808,-0.2649665167322587,-0.9477597619260654,1595.3434027886103,-4200.128137906739,0.48,82.59420050735466
0.8892914955554783,0.6068939376481579,0.0016038560697044489,0.7570787838605233,1.5980138557269192,0.015785070891284152,0.40058430822413466,1.4682364111594197,0.08319266923529113,0.36360484938084875,2.3894827938261276,0.4704104658913373,3.581538752178595,-0.49123903910678673,-0.15179695529394596,0.8955739776292753,-0.15946893714833366,-1.7418739956363705,0.4940371806758686,5.270745425601462,1.6325523686587315,-4.35561541212995,3.4393713950990707,2.1309108789929265,-1768.6715698532585,4931.652981850975,0.52,81.71153346978831
0.9968787220737076,0.7172078651420207,-0.00019737134048190342,0.733647828633802,1.681734034122439,0.019771757102853428,0.4373994980120985,1.5536014684148232,0.09800698328807178,0.2918582038806239,2.461356855962687,0.49145061086432734,1.7978225737328761,6.006935413799925,0.061735584784628345,-2.06712173896534,4.345477856924316,1.9412083062148342,1.346722308722323,-1.0024925628312955,-0.8918366660196992,0.7682831371187075,0.154331711728883,-1.0789036303434247,2043.0971296370517,-5658.569452740798,0.56,83.16663028910884
1.102067954424593,0.8644229908248195,-0.0005048395138165761,0.7035052094220083,1.7809559513469477,0.03288783292412041,0.46847725661064593,1.6195201814360174,0.10840417247948923,0.2411286630028805,2.51047808107735,0.5014774964933119,3.4616390438113958,1.3538208703400127,-0.07710899345136198,0.5599907783756602,0.6156180043011208,-1.2854045151514852,0.2071656212050507,4.298428213891009,1.4116961255905718,-3.3047601810058773,2.301729544004292,1.5802479117926487,-2286.888123246377,6330.7127232777075,0.6,80.24354599057698
1.1967473624557539,0.9924465719573327,0.000929061376560434,0.6898155343327406,1.8540614397633726,0.026226120720280896,0.5040744098827205,1.7183435303192833,0.1338126053449029,0.16143228930339282,2.5724582288342326,0.5250726965701884,1.2723313577466464,5.047358186285645,0.14880403797021247,-1.2444745328390474,3.039656416520124,0.9523189049595094,1.5726920423986777,0.6427392302722919,-0.14127448231988832,-0.6800585039685066,0.7972778438398258,-0.400487907948823,2449.7030700056075,-6765.248176720709,0.64,85.68721987689705
1.2848989572777587,1.1684471030298331,-0.0023323501275682047,0.6609154386754834,1.9481067286736315,0.05035006300713634,0.5343254983754623,1.7852876357734888,0.14157881795761537,0.1196506355483695,2.612394793335438,0.5209711057668494,3.1352483833535962,3.752668367339383,-0.3118746131766444,-0.20053025002380961,1.6626080289928271,0.2538782093832626,-0.06013761776158446,2.7044660424379856,0.5295851129555116,-1.4090241837826598,1.1995503812204478,0.1954083677818697,-2375.270993367451,6895.973320120246,0.68,80.12360222814772
1.3883953462920875,1.3288849093012989,-0.008522617360134753,0.6577614548955637,2.0089340630036547,0.05236469898310777,0.5445578062603841,1.8880603222264531,0.16275270363866573,0.050492549777846195,2.6716318591569945,0.539469001201106,2.0395710673628398,4.269221946233908,0.0023612515483169678,0.042831061027823955,1.3787586875083329,-0.15314641058469108,0.5717530120076735,2.434168280210232,0.5291091710970071,-2.0488801047435055,1.7623029098573837,0.7294864039309639,2311.956264434727,-6842.457908575364,0.72,86.67349624805429
1.4407090875308552,1.5170907247352425,-0.0024275587047896236,0.6288029778821191,2.0963121969520557,0.07044874223071344,0.5878442120809725,1.966048135094033,0.17557855802373087,0.012258994727382934,2.701212925701359,0.5336768520929812,0.5761159945755487,5.141068825463273,0.3023916812189395,-1.49075491170005,2.9901480099117075,1.0573485729649748,1.5925672790217487,1.4652223631687666,0.11218354815625015,0.13720235222034224,-0.28324958263915656,-1.0190938593372003,-2311.284301967101,6751.939409758686,0.76,80.87754783866382
1.5177574903692177,1.7011220950351926,-0.004611128622259721,0.6326221935937502,2.160196899445733,0.07145351728915593,0.5960037250294946,2.065914767435133,0.20016267845422864,-0.05084272865782666,2.74510778913341,0.5469861272412152,3.276304147342571,4.060499689534235,-0.41157017709244437,1.6817156972816023,0.20408711477216596,-1.00710982004285,-1.1845916315956433,3.5281092538862353,1.1170224733686385,-3.2922885214808217,2.4779927542417166,1.6845576167488976,2371.871980393971,-6534.775634429401,0.8,86.53423947656046
1.5561998698350554,1.902366271505782,-0.009722916631854197,0.6214842750410478,2.2413281463820245,0.09710219384909563,0.6180535438457011,2.1435986433746788,0.21215457305001398,-0.08363285047253562,2.7784543585802224,0.5355651865114911,-1.3541851740506865,6.001709133995238,0.15598077661272056,-2.238611624916722,3.8524752320424076,2.2895436480398352,2.2870825724059656,0.3560845430910403,-0.5174277435793712,1.6527824307453733,-0.8106642819010961,-2.255604653235103,-2160.996965392682,5998.966214688074,0.84,82.80511158831891
1.6013840260982728,2.1122744252679926,-0.012589399030074885,0.6289776260899332,2.309060746511395,0.11271398078990318,0.6250577545322715,2.2346971700072364,0.2297218799531412,-0.1329116116425272,2.8121999083418667,0.5329924310400824,3.6133929872115536,4.493698554115284,-0.2993048965237549,2.613279177360999,-0.4658452255738833,-1.5089543009994577,-1.9368720380774467,4.198841788536845,1.395793088735732,-4.116720489244953,2.497941769983303,2.1269668796646717,1835.6649172982047,-5248.618699078448,0.88,85.48026176733858
1.6131616353364515,2.3078841984544236,-0.002899944293451678,0.6235110231980292,2.374960302149998,0.12395612456833681,0.6526461211824586,2.340016216442431,0.24830903259288856,-0.1675181080295251,2.83835152781058,0.5293651738969394,-3.024512525302621,5.286790105206274,0.7837776333549152,-2.8866093219562012,3.7608230075040296,2.0710614899211395,3.3162903705867968,1.0671105332228832,-0.4664354567483634,2.3863956698950584,-1.1903607965476493,-2.3083297368218245,-1590.1705416054801,4596.300331519062,0.92,84.80578086625296
1.6180339346976174,2.5235499184572947,-0.00417931187511025,0.6316663407484496,2.4575145262199305,0.14654658695779643,0.6643312742236485,2.4205882472214886,0.2656166489852179,-0.20058522803373896,2.8567961966314614,0.5138948578445406,3.2681274933609124,5.496495894937287,-0.8477460124378439,3.294375199477225,0.36688819599258715,-0.9415383704481577,-2.7320327185273046,2.961491005730007,1.3318162763648311,-4.039751670105751,2.112594237591721,1.5348139342018827,1558.975055380276,-4107.815033742588,0.96,83.33435287611499
1.616867307781091,2.723192256269259,-0.005555644675809425,0.6495203700354085,2.5316145853089496,0.16038982234114307,0.6662664266148292,2.510448388125253,0.2883032428281451,-0.23402423476554213,2.8870192324210615,0.5066404230280267,-3.3264588391872376,4.485620995660941,0.7789293724028851,-2.4016737351292825,3.3381147584583646,1.633700139615489,2.828790338086341,1.5315160394582068,-0.19748658421846968,2.3678013335155934,-0.6014424481117173,-1.8975356750275745,-1434.6456870191585,3620.150130810245,1.0,86.47897562831179
1.5786069548759187,2.927958114392554,0.008691753152745188,0.6468233619516145,2.611089600681617,0.18581792562789426,0.6932876663348077,2.6035195790899843,0.29936947896701244,-0.2433168666475397,2.900398853915074,0.4854733343173189,1.41344119392863,5.752671910503803,-0.06655948097515438,2.2668233309395793,0.6356360101750035,-0.36229497527792975,-1.4777283520874154,3.1220435087783502,0.7507983911618358,-2.8324329276154723,1.2704235228123357,0.8391812394921859,1180.9503681084234,-3078.3040041695986,1.04,80.13444865608571
1.5549033045588336,3.1245370221323996,0.01707360550590119,0.6764934239595745,2.681102013254446,0.19529109782078027,0.6877634783976861,2.703606493218256,0.32187283912480785,-0.2742585745601368,2.925801178648393,0.48043857120276384,-2.5986237097828813,4.076273476488485,0.4856520986329545,-0.7833202305415823,2.8649846184664343,0.8359535849222298,1.2015189552313426,1.8823021976352456,0.3743696167279349,1.2853475319856182,-0.00030728614639062384,-1.0909193952199416,-868.7021672381815,2669.216880943116,1.08,86.49339691852612
1.4945328133986135,3.3126064703374225,0.026530076370047465,0.6711796949430506,2.779392204029653,0.22088076079221808,0.7152309000828151,2.7820765523173296,0.34002329934354975,-0.2665311578930808,2.93555343955515,0.45222003103713665,-0.4199008482281191,5.327198933762652,-0.01282855542564085,0.517633779715391,2.0495249202938988,0.44352956364965984,0.17185212902510688,2.041200757318432,0.5331533942091591,-0.8989766986328168,0.48792033148426245,-0.3200076130614182,748.7390787742978,-2556.1408160791234,1.12,73.60693272735581
1.4459632262129343,3.501638064887429,0.041220453869477834,0.7075448093721316,2.855769321555873,0.23510652365696544,0.705190787822761,2.8822092887255897,0.35703050738896397,-0.2885508625421624,2.9541015331624054,0.44252341656765115,-2.0085785110558465,4.124380793737677,0.7473474303971593,1.3006219417386575,1.769330956017108,0.2677585795877077,-0.673857742027812,2.9654360630945753,0.31720700806155167,-0.20200853382126327,0.4394843488785083,-0.1648231104128575,-788.4060526374429,2768.748627508445,1.16,82.09760524548109
1.365741162160394,3.6656663655126245,0.0644080026945512,0.701452818822978,2.943086427486854,0.2557172551333822,0.7319604740964843,2.9834400860334407,0.3724699754845874,-0.26682865238308145,2.9665659730293483,0.41868193428867595,-2.002524691571159,4.077034237522098,0.41203001085650914,-1.6052214691963353,2.596524340531949,0.762777994233131,2.0123420557139786,2.096103802297976,0.4547663967196196,1.288119041775309,0.18373764446864654,-1.0272510035359022,920.6642824759931,-3173.892971568631,1.2,72.33433330760371
1.2989146095967856,3.8451616333933316,0.07646092469245656,0.7334482676054487,3.0440816427853483,0.2727226497497099,0.7235941662609324,3.0622597218796797,0.3932751325246039,-0.27266234989015997,2.9761153399572664,0.40049313014813087,-1.3388029366092689,4.897729156513264,0.19061608903875873,3.2049939083198655,2.4532364243927596,0.08749173658325296,-2.4306574474915728,1.8448779900139647,0.585491455281207,-1.5798039171292353,0.2937307019272509,0.11781079650864705,-969.702456916842,3685.103915370709,1.24,83.13218356825172
1.2106045985411524,3.987973868911217,0.10482753644994731,0.7334248829629028,3.1289551464662595,0.2902631142922091,0.7402036645945482,3.17248119501974,0.40874077846974344,-0.24314569176312753,2.9932082018497614,0.3789878412900077,-3.076697616172393,2.242882619380998,1.2277144988357784,-3.2061631404471638,1.7904387596528084,0.7895314905417053,3.2611323641723633,3.6661956669890507,0.1877908419757698,3.055636823480857,0.5609123926974988,-1.193075239414807,967.3815357580736,-4258.237318404775,1.28,77.45453216461252
1.1204544618257402,4.1428966932902105,0.13024849890245285,0.7546200735725841,3.2299728115267934,0.31117717677705914,0.7384462451238,3.2620816428537314,0.4214679174534807,-0.22514179195778083,3.0025865256269513,0.3569669180137419,-1.4308092195982176,5.50325859956869,0.04333362378949866,4.265922670931232,3.260444493373895,0.25617163370079854,-3.349003337709776,0.8138267247105352,0.448566107211095,-2.155441833213523,-0.09199620383801084,0.09202907560151792,-951.5140092057313,4948.900392914646,1.32,82.18747265938359
1.0318586239779384,4.275466283577773,0.15482949467446136,0.7615778784559856,3.3276565964519005,0.32395996381132025,0.7441264848535387,3.3562738601391744,0.44473814281303986,-0.19299010265236996,3.024784734556714,0.33552522671857826,-2.998982672791871,1.1252209148094032,1.1857161648109271,-3.9180324267611577,1.6237447528814624,0.3829677180122571,3.633015324196711,3.8957841395616253,0.7149451607668625,3.7630262984840672,1.2019066503261528,-1.1641136403596994,1059.6449465600026,-5747.394786438112,1.36,81.25061348105302
0.9299683680523301,4.400847948936949,0.18894434314988373,0.7666372139944765,3.42685035849454,0.34595271211953166,0.749386938893355,3.4561187064214636,0.45387295551991474,-0.14909998205321795,3.0408987945941495,0.31134689576218466,-2.0955301234885444,5.143862353149448,0.5200262589601916,4.170999203685706,3.335943349250492,0.7166696973983132,-3.3699926222059,1.0964581745528272,-0.2582045254231183,-1.5685202685264668,-0.3962036484543757,-0.04480290745997998,-1275.3764444014528,6626.598849352115,1.4000000000000001,79.09537134900384
0.8372947782637297,4.516791967117744,0.21991791065563168,0.7846668465237008,3.5280649181780794,0.36009324192268377,0.7399473611773258,3.5530366448787967,0.47005132091654656,-0.11363191090745628,3.062958232427514,0.2933437208636801,-2.5381493659414773,0.6533385558902965,1.0286521163272064,-3.2695175772244895,1.7247846349264915,-0.009643207240706579,2.8980137364044434,3.7494387483138234,1.0671227952547082,3.34192382581455,1.4991755401226021,-0.8553558374652483,1577.8396127083956,-7459.862834283346,1.44,82.83337318230691
0.7361000015008458,4.6238599687509305,0.2522174532790359,0.768557227340673,3.6320190945973185,0.37549846904780354,0.7554085529972454,3.6467074236803385,0.48710773899732107,-0.046594914950896016,3.0897974547013667,0.2711407881668889,-2.5215894722027183,4.700061525769048,0.5863250148430039,2.4640366180731013,3.4729241860354576,0.7799045634966937,-2.1249541454084633,0.9341001917632792,-0.2143018912159838,0.009925972013462979,-0.15721442642998587,-0.2547907973743112,-1823.620772978443,8157.747499414654,1.48,72.56027198022514
0.6424846455463213,4.72109446449579,0.2895076706614985,0.7918855139809391,3.73778215215879,0.3933165186343081,0.7327683043833142,3.746172194771624,0.494168465388371,-0.0020636985710324415,3.1113900182665235,0.25526782531901154,-2.159178325523502,0.16166326147394885,1.2781858542801268,-1.2976222860597943,1.8152286920381349,0.11099791582853624,0.992941714711903,4.0391383628010065,0.56733821076848,2.2166348469797157,1.2368426046878356,-0.5388573450195567,1975.2605770710682,-8626.993656455386,1.52,80.27680857185048
0.544237373108077,4.804103044757654,0.3259692437341864,0.7690111503699455,3.8328066525997713,0.4038156799821558,0.7460488302643578,3.8486137166904992,0.5116846424654231,0.0781275683376884,3.1562737935616885,0.23865237567580508,-2.7531852963887173,3.988765751619258,0.5448927993542687,0.15390410551011266,2.935996330010911,0.4139601515638465,-0.32891542065972573,1.0829377331427437,0.30847064308412525,1.7929284984563272,1.0073461600704037,-0.29191513714076667,-1994.2856202809141,8878.40683911648,1.56,66.25582310500204
0.45116415863947806,4.894859215235961,0.3606501370659968,0.7786741199960386,3.951960854156018,0.42131236489335616,0.7302976229727195,3.930094769981559,0.5206964935113569,0.13713467560891657,3.1823766184343447,0.22224166657518182,-1.9004754270412287,0.5490427722960822,1.1891518672362527,0.329244375794544,3.021713747801418,0.4608740939961711,-0.4586449439221888,2.99111493141025,0.14212190921256485,1.1574268651050816,0.29779508356239776,-0.5286203178903953,1982.2072575637358,-8925.625881207863,1.6,79.0112939402984
0.36339061642942355,4.950696987851865,0.40327297375103216,0.764023868819743,4.0348446373206395,0.42987126515445223,0.724628590000376,4.04748239998515,0.5330365197850631,0.2222894235944058,3.2444468118943273,0.21242896192938893,-2.488201683461495,2.2428458584991087,0.9419899670155151,-1.0617569346093247,1.1224754104296635,-0.03292908094136853,0.17519329530501454,2.8782665687693254,0.4748794044727424,3.100310534169379,2.8057145894367292,0.0379850856007507,-1989.9764719584164,8840.212196448334,1.6400000000000001,67.5003850120362
0.26994712746233696,5.030213122535757,0.43885151711046166,0.7563070219662439,4.156491925916651,0.44693381855390635,0.7182172249741402,4.122525636086713,0.5406732291645959,0.299548346587304,3.2814718451263745,0.19811682361720204,-2.1839727648928347,1.7329608756955044,0.836937200955959,0.6759145919343662,4.959889019370903,0.886056750914075,-0.49576154661680866,0.8738952363087903,-0.09304393549609943,0.762635615475532,-0.9544629278343796,-0.7535920012100955,2077.658730142371,-8621.387834637662,1.68,81.78039512960092
0.19321184433763325,5.076852083678503,0.4782329398952072,0.7421690655729019,4.2413965050752305,0.4525435367429144,0.7070530992233092,4.2313746492747955,0.5551382544016504,0.3847404886647402,3.356939239861037,0.19254027338367538,-1.6527913913423504,0.5989871814417674,1.1321339382813178,-1.3828124116014664,-0.7146600614419308,-0.6055708414636708,-0.06244474092474493,4.56855542309533,0.8162951973488223,3.4969714883962775,4.7278326645675035,0.4747644895337621,-2171.27021039971,8284.000651225871,1.72,73.82845945203526
0.10726153475003301,5.1317479469772085,0.5201513215246814,0.7291522197298534,4.3503500095697065,0.46848663967500415,0.6929045815130385,4.317973735087806,0.5568128669430356,0.47741251092966286,3.4152131962421794,0.18454068557724623,-2.6447240880376617,2.1458059834935233,0.9637851431923897,0.7319701194490458,6.162335286165731,1.4027259880681575,-0.6449811445887916,-0.23860113244482012,-0.7325645702795635,1.1366296248498555,-1.8141348455103756,-0.87474387985522,2204.4994863556713,-7777.874801969743,1.76,81.33178484976796
0.037150082429362324,5.175271024316129,0.555916258903604,0.7129374656579637,4.442651088810847,0.47480249453976103,0.6831902791381266,4.412550452105876,0.5694832264197474,0.5604116932818027,3.4987703937692944,0.1822734333598164,-0.8608485279958726,0.03034788345251425,0.8244617257537424,-1.5427078230435327,-1.5472813241086856,-1.086933244830313,0.15926602584319624,4.967436983348316,1.3660825441151527,3.0133294927571352,5.991994721866121,0.7613812689837283,-2090.297796190317,7139.862577064913,1.8,78.92816732680294
-0.037601894311289914,5.215771633429161,0.596871546427744,0.6869530172440684,4.535962587107828,0.4833821606655334,0.6733583873904063,4.504846757669821,0.575317201346609,0.6635403244595057,3.585407683886325,0.18220729910496974,-2.876750309036739,1.9946825721990697,1.2233026504532591,0.24348540234877136,6.212856238957727,1.5159165511189328,-0.6508606132292111,-0.35262170515106234,-1.07438379777207,2.1431020661280122,-1.660130216014598,-0.7646879817260617,1882.649240906528,-6419.506305161766,1.84,78.0073023726606
-0.09748267563446268,5.248612449624074,0.6356604013788301,0.6798717487067816,4.635621472342659,0.4943728905059043,0.6452577740846128,4.590087224435419,0.5757846682093659,0.7492791465408933,3.674895598321452,0.1864212883658285,-0.11728875712189947,-0.35264176245345435,0.7161400971010462,-0.5975488292131164,-1.2299119772161584,-0.966380059100387,-0.7541700520604647,4.614645043431,1.097757140909916,2.143839037941369,6.134525937770956,0.9753874447689997,-1676.0293538390056,5779.917979139096,1.8800000000000001,80.8915039522135
-0.1595636879508644,5.279767771868013,0.6716930447545914,0.6435139708294373,4.710321438052295,0.4962018857984008,0.6440631826712749,4.688170070357047,0.5866527891575043,0.8515743854815475,3.792045148325809,0.19435287222819958,-2.986761858698186,1.9104078746503965,1.0854920716870158,-1.2203400646541003,4.964910262697996,1.0578298237252102,0.694440481393572,0.28949725265039683,-0.5543510935029989,2.970922909091342,-0.27704843755312003,-0.5788082516504455,1616.4796502277013,-5318.074785027978,1.92,69.14876424438499
-0.21572327195947505,5.311410486811186,0.7090173130195465,0.6270297029319204,4.812597393871622,0.5066490308610824,0.6251574774534386,4.761942672537819,0.5854298001645641,0.9392776264828328,3.8931348145511455,0.20267473765805974,0.17878265826765374,-0.3282721274917279,0.7807213415607398,0.39612666977825783,0.14888752826833154,-0.5354725705911314,-1.6397257422853844,3.399132856388183,0.4932016438559894,1.4142391409729211,5.3315317488199465,0.994901523143453,-1673.74849070846,5075.964838284035,1.96,77.07856567804168
-0.2513117150178192,5.325000635541385,0.7452522827278658,0.611944793356283,4.8803550276151775,0.5063412446787907,0.5971308788619522,4.859148089641098,0.5908721598394151,1.024750772686171,4.03405510319914,0.22159883270888223,-1.9582048111848598,1.0077795640016476,1.0310271438552265,-1.1503721485601235,3.238994158909457,0.5200832614765462,0.23839581271106267,1.4611379987757864,-0.22108366011344183,2.8594181691939973,1.7144826835798046,-0.04869677060232829,1736.8515913082692,-4928.587923938349,2.0,63.03618486955416
-0.3078352359301247,5.355346644970754,0.7793727370682312,0.5785677121775201,4.9744060657036,0.5163630629996131,0.6005239470808692,4.932736129563452,0.5890139493928763,1.1123100124185745,4.150671799954404,0.2334152884290035,-0.867971234430415,0.509520907466824,0.674995573163041,-0.5184819103780247,1.4635577455116802,-0.018992345435425186,-0.06874240176521217,2.2182639973419027,0.12817313778650397,1.5185438174261685,4.116352154183385,0.6395195566083919,-1647.2495077052774,4806.4880454844215,2.04,77.99447494498612
-0.32839985277964456,5.369192323245795,0.8064654252280198,0.566423705775884,5.032410071121916,0.5134321272764252,0.5766017391193116,5.03015437615812,0.5987427158751668,1.1782027855750519,4.308366116602799,0.2565470273116546,-0.16025960804557787,0.18276300628525322,0.6796388348263886,-0.08871840970378503,1.4366425254041288,-0.12755444072397293,-1.1273679963126721,2.65264833239154,0.35826518632802035,1.7760948403976984,3.7683636782363603,0.5170673875241613,1550.2860651575186,-4807.548592981128,2.08,60.88177111184392
-0.36850497960045175,5.387668866227457,0.8457670789683348,0.5387230353915754,5.124523938784778,0.5176023703617982,0.5685152331239637,5.095491702807654,0.5937265646680375,1.2616181395533066,4.446546118212107,0.2799145360057503,-1.8449967329947812,0.7410641427978277,1.285443852189361,-1.2963151095116423,3.1690508577389798,0.3360665949926255,0.7230426965452799,0.6142180000851342,-0.6090727466844819,2.394672858515043,3.14063640222907,0.6513080471806246,-1658.3884232465132,5158.126968914753,2.12,74.94067729991669
-0.376734037496672,5.400923304980582,0.868366918103502,0.5358299366687651,5.188213023705208,0.5191086622309531,0.5396346732185632,5.180014145264286,0.5959570804051204,1.310637928875114,4.612002993997597,0.3080034178069723,1.4335438381837682,-0.07834220514162692,-0.1554518954310053,1.1516601733711254,0.015403388282507324,-0.26075200153488376,-2.1670706918153044,3.6119041227464748,0.7205985335386238,0.056316607575331995,5.132207387045416,0.7531360428804784,1974.2268446664293,-5782.562163336941,2.16,63.80702273009392
