final_position_reference_0.0001,final_momentum_reference_0.0001,final_multipliers_reference_0.0001
0.9959913700582607,-0.08024555752463461,0.029263695819029135
0.9962624043349306,-0.10689735129193288,0.0
0.11725868954600029,1.1635313594660703,0.0
