final_position_reference_0.0001,final_momentum_reference_0.0001,final_multipliers_reference_0.0001,final_position_0.01,final_momentum_0.01,final_multipliers_0.01,final_position_0.005,final_momentum_0.005,final_multipliers_0.005,final_position_0.002,final_momentum_0.002,final_multipliers_0.002,final_position_0.001,final_momentum_0.001,final_multipliers_0.001
0.9959913700582607,-0.08024555752463461,0.029263695819029135,0.9959906580602103,-0.08032325940911278,0.027683922520780616,0.9959911995042301,-0.08026639212486619,0.028473564625169808,0.9959913431699596,-0.08024895063645547,0.028952764220389386,0.9959913633990014,-0.08024640173724248,0.029115519267549426
0.9962624043349306,-0.10689735129193288,0.0,0.9963106123061709,-0.10663572968113587,0.0,0.9962746531076234,-0.10684132528969245,0.0,0.9962643690541109,-0.10688884529573547,0.0,0.996262892142391,-0.1068952565476431,0.0
0.11725868954600029,1.1635313594660703,0.0,0.11725837597145125,1.1634756662479375,0.0,0.11725862755925763,1.163516169308578,0.0,0.11725868038323324,1.1635288747006538,0.0,0.11725868729856423,1.1635307408232005,0.0
